step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
49	A14	長谷川杏奈	家族形成	22	26	注意	不安	32.0	55.0	63.0	制度の1枚説明だけ確認する	情報収集	通知と自治体サイトの要点だけ見て、自分が対象かだけメモした。	結局また条件と申請で疲れるだけじゃない？でも家計は待ってくれない。	SNS怖い話多すぎ。対象かだけ知りたいのに、読むほどしんどい。	要点1枚で出すのは助かる。対象条件と財源もセットで見せてほしい。	介護とロボ導入の話が増え、職場の先行き不安がSNSで強まった。通知で「非強制の1枚説明」を見た。	非正規でシフト減に弱く、制度不信と政策疲労が高い。要点だけ届くと支援は少し感じるが不安は残る。	制度は長文より1枚要点なら見る。対象外なら深追いしない。	再編でシフトが減ったら家賃と返済が詰む恐れが消えない。	政策疲労	財源説明	52.0	69.0
49	A15	石川涼太	家族形成	24	28	注意	不安	46.0	48.0	58.0	窓口を予約	相談	通知の導線から対象条件を確認し、オンライン相談枠を予約した。	また対象外だったら詰む。説明は良くても、結局こっちの手間なんだよな。	今月単価落ちててさ、対象外とか言われたら家賃きつい。窓口聞くわ。	対象条件と異議申立の導線は固定されてた。まず確認してから動く。	ロボ再編の不安が強い中、制度の1枚説明と異議申立導線が目に入った。	収入が月でブレるギグ+信頼低め。前回ブクマが役に立ち、窓口に寄せた。	条件確認→窓口相談の順で動けば迷子にならない、異議申立もある。	単価下落月の判定と家賃・返済の同時期が重なる怖さ。	手続き疲れ	手続き簡素化	41.0	66.0
49	A17	西村菜摘	家族形成	24	28	注意	不安	20.0	42.0	78.0	窓口で要点だけ確認	相談	窓口で非強制の説明紙を受け取り、代替扱いと急変時の連絡先だけ再確認した。	制度は増えるのに私の時間は増えない。急変したら全部崩れそうで怖い。	また書類増えるの？って思ったけど、紙1枚は助かる…でも限界近い。	制度の説明、短い導線あるのは良い。現場の負担も減る形で頼む。	介護の負担感が増し、SNSでは不安が煽られる話題が多い。窓口では要点だけ示す説明が出ていた。	重度ケアで外出や就労が制限され、前回の申請準備で疲労が高い。説明が簡素でも急変不安が強い。	1枚説明の保管場所と、代替扱いの再確認メモを残した。	入院待ちや在宅限界で、家族負担が突然破綻する恐れが消えない。	手続き疲れ	手続き簡素化	30.0	88.0
49	A18	山崎直人	家族形成	25	29	注意	不安	46.0	61.0	62.0	1枚説明で自分の対象条件を再確認	情報収集	自治体の非強制1枚説明と会社の案内を見て、該当/非該当の線をメモした	結局、介護が来たら仕事も家のことも同時に崩れそうで怖い。	ロボ導入の話もあるし、介護まで来たら詰む気がするんよな	制度の1枚説明は助かる。対象条件がすぐ分かるやつ増やしてほしい。	介護需要増の話と現場の再編不安がSNSで増え、自治体の1枚説明が目に入った	製造正規で今は安定だが、同居で家側の変化が刺さる記憶が強い	不安が上がる時は『非強制1枚説明』と異議申立の有無をまず見る癖が定着	介護開始と配置/再編が重なり、時間と収入が同時に削られる恐れ	手続き疲れ	手続き簡素化	57.0	63.0
49	A27	斎藤紗季	家族形成	28	32	注意	不安	36.0	52.0	63.0	重要導線の説明を読んで適用可否を確認	情報収集	自治体サイトと通知の1枚説明を読み、使える支援と異議申立の手順をメモした。	制度は増えても私に当たるのか不安。外れたらもう回す余力ない。	説明わかりやすいけど、結局うち対象？手続き回す時間がない…	対象条件と窓口が1枚で分かるのは助かる。手続きは軽くしてほしい。	介護が増えて予定が崩れ、SNSでは不安話が多い。通知に要点1枚が来た。	重いケアと共働きで時間が足りず、前回の確認経験でまず条件を見る行動に寄る。	要点1枚と異議申立があると、少しは自分で判断できると覚えた。	勤務調整で保育や支援が外れる境界に落ちないかの不安が残る。	手続き疲れ	手続き簡素化	50.0	72.0
49	W02	中島美優	家族形成	36	40	注意	不安	55.0	74.0	46.0	1枚説明で手順整理	情報収集	自治体サイトの1枚説明を保存し、会社の介護休暇と並べて手順をメモした	制度は少し見えた。でも介護が急に増えたら仕事も家計も崩れそうで怖い。	一枚でだいぶ分かったけど、結局うちが詰んだらどうなるんだろ…	介護と仕事の両立、手順が分かる資料は助かる。現場運用も頼む。	介護需要増の話題が増え、SNSで不安が拡散。自治体に要点1枚説明が出た	軽度介護あり。前回の問い合わせ経験で導線重視。1枚説明で可視化したが不安は残る	困ったら『1枚説明→異議申立→窓口→会社制度』の順で動く	介護急増時に手続きと勤務調整が同時に来て消耗する不安	手続き疲れ	手続き簡素化	68.0	52.0
49	W22	野口彩乃	家族形成	35	39	注意	不安	43.0	49.0	68.0	要点だけ再確認	情報収集	自治体の1枚説明を読み、介護と欠勤時の扱いだけ職場規程も見直した。	説明は少し分かった。でも急な介護増で、結局私の時間が削られるのが一番きつい。	制度の紙は助かるけど、欠勤続いたら評価どうなるか怖い…	介護と仕事の両立、手続きより実運用の安心がほしい。	介護需要増の話題と再編不安がSNSで流れ、自治体の非強制/異議申立の1枚説明が届いた。	重度ケアで時間が逼迫し、制度不信も残るが、導線が見えて最低限の安心は得た。	非強制と異議申立が明文化されていると、慌てにくいと覚えた。	介護急増で支援が遅れ、職場評価が下がる不安が残る。	手続き疲れ	手続き簡素化	51.0	63.0
49	YG_CH06	今の10-11歳世代が若者になった姿	若者	15	15	注意	不安	49.0	50.0	60.0	窓口確認	相談	学校の進路相談で制度の要点と対象条件を質問し、家計影響も聞く	ロボ化も介護も、結局こっちの時間とお金が削られる感じ。説明は出たけど信じ切れない。	先生に聞いても結局『条件次第』で終わりそう。バイトも減ったらどうすんだろ。	不安煽り多すぎ。制度の要点と対象条件、1枚で分かるのは助かるけど現場は大変そう。	介護負担の話題と現場再編の噂が増え、SNSで不安が回る。非強制の1枚説明を見た	同居で余裕は薄い。前回の『届くか様子見』記憶が残り、SNS不安と雇用再編が刺さる	制度は非強制で異議申立があると知ったが、実際の運用差は残ると感じた	条件が複雑で地域差が出ると、進路変更が遅れて取り返しがつかない不安	政策疲労	対象条件の説明	47.0	55.0
49	YG_CH07	今の12-13歳世代が若者になった姿	若者	15	17	注意	不安	47.0	52.0	66.0	進路とバイト影響を確認して相談を入れる	相談	進路室の予約を前倒しし、ロボ普及で変わる職種を先生に聞いた	バイト減ったら家に迷惑かも。学び直しって結局お金と時間いるよね。	最近、求人の話が不穏。進路、無難にしとくべきかな…怖いわ。	進路情報が散らかりすぎ。要点と条件、公式で一枚で出してほしい。	家で介護の話が増え、SNSは不安話が回っていると感じた	同居で家の空気に影響。前回の導線は覚えたが不安増幅が強い	困ったら相談→異議申立の順で動く、という手順を再確認した	ロボ再編で地元の入口仕事が減り、進路の幅が狭まる懸念が残る	財政不安	財源説明	55.0	63.0
49	YG_CH08	今の14歳世代が若者になった姿	若者	15	18	注意	不安	46.0	60.0	62.0	説明会と窓口の予定を押さえる	相談	学校経由で自治体の説明会日程と相談窓口をメモし、家で共有した	結局、仕事も学費も先が読めない。使える支援はあるっぽいけど続くの？	ロボ増えて現場のバイト減る？進学も怖い。説明会一緒に行かん？	制度の1枚説明は助かるけど、財源と継続性もちゃんと示してほしい	SNSは不安多め。学校に1枚説明が貼られ、異議申立も見えた	同居で家計の影響を感じる。再編不安と物価感、説明導線で少し整理	迷ったら1枚説明→条件確認→窓口、の順で動く	支援が遅れると進学費用と地元就職の両方が詰む感覚が残る	財政不安	財源説明	58.0	50.0
