step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
14	A04	田中結菜	若者	15	16	注意	不安	36.0	41.0	74.0	支援の条件を先に確かめる	相談	担任に進学費用と支援の条件を聞き、窓口の統一回答も確認した	AIで仕事が変わるって言われても、私の進路が細るだけな気がする	ねえ、奨学金とか結局どれ当たるの？条件多すぎて無理…	支援の対象外理由まで一発で見えるなら助かる。まず条件を知りたい	物価上がって家がピリつく。SNSは悲観多め。支援は説明が少し分かりやすい	家計余力が薄く、条件確認の手間が負担。統一回答で少し動ける感は出た	対象外理由が早く分かる情報は先に見る、先生にも最短で聞く	結局“対象外”が続いて、時間だけ取られる怖さが残る	政策疲労	対象条件の説明	30.0	82.0
14	A05	伊藤蓮	若者	18	19	注意	不安	28.0	46.0	74.0	就活と生活費の線を引き直す	生活防衛	今月の交通費と食費を見直し、応募先を地元寄りに絞るメモを作った	AIで仕事が減る話ばかりで、地方から出る金も怖い。詰んでない？	通学の交通費マジきつい。就活も地元寄りにした方がいいかな	情報が多すぎる。対象と理由を短く示してほしい	SNSで採用不安と物価高が流れ、窓口は統一説明が増えるらしい	低所得×通学費負担でコスト上昇が直撃。前回の窓口記憶で頼る先はある	不安でも家計の線引きと応募範囲の調整を先にやると落ち着く	地元枠が細ると、移動費を抱えての就活が継続できない	政策疲労	対象条件の説明	47.0	86.0
14	A06	渡辺心愛	若者	19	20	注意	不安	30.0	44.0	74.0	折返し準備を続ける	情報収集	窓口の統一説明を見つつ、聞く順番と証拠書類を整える	AIで仕事が減るって話ばかり。私の進路、何が残るんだろ。	また対象外とか言われたら無理。電話、怖い…一緒に考えて。	条件と対象外理由を一回で読める形にしてほしい。動けない人出る。	生活費がじわっと上がり、SNSで不安話が増えた。窓口は説明が少し統一された	進路未定と家計不安にSNS悲観が刺さる一方、統一説明で動き方は少し見えた	対象外理由が早めに分かると無駄な往復が減るかもしれない	結局は地域や担当で結果が揺れて、進路支援が切れる不安	手続き疲れ	手続き簡素化	40.0	84.0
14	A07	山本陸	若者	19	20	注意	不安	24.0	38.0	77.0	支出を締めて転職情報も見る	生活防衛	物価上がりを実感し、固定費を見直して求人アプリも開いた。	給料増えないのに物価だけ上がる。自動化の波で自分が余るのが怖い。	最近マジで高い。現場もロボ増えるってさ、俺らどうなるん？	物価きつい。仕事の先も読めなくて、将来決めにくい。	SNSは暗い話ばかり。職場でも自動化と配置の話が増えた。	地方で実家同居でも可処分が減り、前回の噂で不安が再燃した。	支出管理と同時に、外の求人も見て逃げ道を作る必要を感じた。	配置転換や減収時に使える支援が自分に当たるか分からない。	政策疲労	対象条件の説明	26.0	86.0
14	A08	中村美咲	若者	20	21	注意	不安	32.0	54.0	72.0	就活軸を絞ってAI前提の職種情報だけ拾う	学習・就活	キャリアセンターで職種別の求めるスキルと応募時期を整理し、家賃補助の対象外理由も確認した。	AIで文系の入口が薄くなる気がして焦る。生活費も上がって詰みそう。	求人、急に『AI使える前提』多くない？家賃もきついし、無理ゲ感ある。	不安煽り多いけど、要件と締切だけは淡々と確認して動くしかない。	SNSで悲観が回り、周りも就活と生活費の話題が増えた。自治体は対象外理由を即答する案内が出た。	文系在学で初期キャリア不安が直撃。家賃と物価で余裕がなく、前回の『最短導線』志向が強化。説明の統一は少し効いた。	支援は『対象外理由込みで即答』があると動ける、と覚えた。	内定が出ても家賃・光熱で固定費が耐えられるか不安が残る。	政策疲労	手続き簡素化	52.0	71.0
14	A09	小林颯太	若者	21	22	注意	不安	30.0	38.0	72.0	就活情報を絞って不安源を特定	情報収集	求人と業界話を見直し、大学キャリア窓口の予約だけ入れた	AIで入口が消える感じがして、頑張り方が空回りしそう。家賃も怖い	就活、何見ても不安増える。絞った方がいいのは分かるけどさ	不安煽り多すぎ。根拠と対象条件が即わかる情報だけ欲しい	SNSで自動化と採用縮小の話が回り、生活費も上がって実感が重い	理系在学で就活期、家計余力は中だが賃貸と奨学金返済が気になる。前回の政策疲労が強く、情報を最小化して連絡先確保へ寄せた	情報は絞る。困った時は大学窓口→自治体の順で動く	学習投資しても入口が細ると、生活が先に詰む不安が残る	政策疲労	手続き簡素化	36.0	78.0
14	A10	加藤梨央	家族形成	22	23	注意	不安	24.0	45.0	78.0	支出を締めて求人と制度条件を再確認	生活防衛	家賃と固定費を見直し、学校経由の求人と窓口Q&Aを見直した。	AIで仕事の入口が細る気がする。返済もあるし、失敗できない。	求人、急に条件変わってない？返済あるから怖いんだよね。	条件と根拠が一目で分かる案内、もっと統一してほしい。	生活費が上がり、SNSで不安な話が増え、求人も選別感が強い。	専門在学で初期キャリア不安が直撃。負債と家賃で余力薄く、前回の手続き疲れが残る。	根拠と対象外理由が見える情報だと迷いが減る、と感じた。	対象外や審査遅延で、生活費と返済が同時に詰まる不安。	手続き疲れ	対象条件の説明	38.0	82.0
14	A11	吉田蒼	家族形成	22	23	注意	不安	22.0	44.0	76.0	就活の不安を窓口で言語化する	相談	大学のキャリア窓口に予約し、返済額と生活費の見通しを持参する	AIで入口の仕事が消える気がする。返済だけは待ってくれないのが怖い。	就活って何が正解？奨学金あると選べる仕事狭くならん？	制度説明が短くても根拠と対象外理由はセットで出してほしい。	SNSは不安煽りが多く、物価も上がって節約が限界に近い	負債2.3百万円と雇用不安で将来設計が縮む。統一説明の気配はあるが信じ切れない。	相談先は確保。数字で語れる準備が必要だと感じた。	初任給と家賃が噛み合わず、延滞に落ちる恐れが消えない。	財政不安	財源説明	32.0	86.0
14	A12	井上拓海	家族形成	23	24	注意	不安	34.0	42.0	71.0	根拠確認と家計の再調整	情報収集	社内の再編噂を確認しつつ、自治体の対象外理由表示をざっと見た。	また波来てる。自分は大丈夫と思いたいけど、根拠が薄い。節約だけ増える。	うちもAIで配置変わるっぽい？ 生活費も上がってて、正直落ち着かん。	対象外理由が見えるのは助かる。けど生活コストがきつい。	AI再編の話題と物価上昇が続き、制度は説明強化の告知だけ目に入った。	正規で雇用は安定寄りだが、再編噂と物価で不安。前回の政策疲労で深追いしない。	説明が速いほど少し安心するが、生活費が先に効いて行動は絞られる。	再学習の時間と費用が確保できず、再編で不利になる不安が残る。	政策疲労	財源説明	46.0	79.0
14	A13	木村彩花	家族形成	24	25	注意	不安	41.0	46.0	65.0	社内の再編情報を拾いながら固定費をさらに締める	生活防衛	社内説明会の要点をメモし、サブスクと電気契約を見直した	守られる側でも油断できない。学び直しは要るけど、貯金も削れそうで怖い。	最近の社内、急に空気変わったよね…家賃も上がるし、余裕なくなる。	不安煽りより、対象条件と根拠を短く出してほしい。判断が遅れる。	AI再編の噂と物価上昇が体感で重なり、SNSで悲観が増えた	正規で即失職は薄いが、役割変更と生活費で余力が減ると知覚	根拠付きの対象説明が出ると少し落ち着くが、実装は様子見	昇給が追いつかず、学習投資と貯蓄が同時に削れる不安	政策疲労	財源説明	53.0	74.0
14	A14	長谷川杏奈	家族形成	22	23	注意	不安	26.0	38.0	74.0	根拠表示を見て条件を確かめる	制度利用	30秒の根拠付き説明を見て対象外理由と必要書類を再確認し、窓口に折返し依頼した	また対象外だったら終わる。働いても家賃に消えるの、意味あるのかな	書類そろえてもダメとかある？家賃やばくて胃が痛いんだけど	制度の対象条件と対象外理由、最初から見える形にしてほしい。	SNSは不安話が増え、物価も上がって生活が詰まり気味。制度は根拠表示が増えたが連絡遅延が怖い	非正規で収入が読めず家賃優先。前回は短い導線で動けたが、制度不信と手続き疲れが強く慎重になった	根拠が見えると動けるが、遅延と対象外はまだ怖い。家賃優先で固定費を先に削る	折返しが遅れて支払い期限に間に合わず、結果が出る前に生活が崩れる不安	手続き疲れ	手続き簡素化	30.0	84.0
